Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     2985     0.00     0.00  std::_Tuple_impl<2ul, double>::_M_head(std::_Tuple_impl<2ul, double> const&)
  0.00      0.00     0.00     2985     0.00     0.00  std::_Tuple_impl<2ul, double>::_Tuple_impl<double&>(double&)
  0.00      0.00     0.00     2985     0.00     0.00  void std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::construct<std::tuple<int, int, double>, int&, int&, double&>(std::allocator<std::tuple<int, int, double> >&, std::tuple<int, int, double>*, int&, int&, double&)
  0.00      0.00     0.00     2985     0.00     0.00  std::tuple<int&, int&, double&>::tuple<true, true>(int&, int&, double&)
  0.00      0.00     0.00     2985     0.00     0.00  std::enable_if<(__assignable<int const&, int const&, double const&>)(), std::tuple<int&, int&, double&>&>::type std::tuple<int&, int&, double&>::operator=<int, int, double>(std::tuple<int, int, double> const&)
  0.00      0.00     0.00     2985     0.00     0.00  std::tuple<int, int, double>::tuple<int&, int&, double&, true, true>(int&, int&, double&)
  0.00      0.00     0.00     2985     0.00     0.00  std::tuple<int, int, double>& std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::emplace_back<int&, int&, double&>(int&, int&, double&)
  0.00      0.00     0.00     2985     0.00     0.00  std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::back()
  0.00      0.00     0.00     2985     0.00     0.00  int const* std::max_element<int const*>(int const*, int const*)
  0.00      0.00     0.00     2985     0.00     0.00  int const* std::__max_element<int const*, __gnu_cxx::__ops::_Iter_less_iter>(int const*, int const*, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      0.00     0.00     2985     0.00     0.00  int std::max<int>(std::initializer_list<int>)
  0.00      0.00     0.00     2985     0.00     0.00  std::tuple<int&, int&, double&> std::tie<int, int, double>(int&, int&, double&)
  0.00      0.00     0.00     2621     0.00     0.00  __gnu_cxx::new_allocator<int>::~new_allocator()
  0.00      0.00     0.00     2621     0.00     0.00  std::allocator<int>::~allocator()
  0.00      0.00     0.00     2620     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.00     0.00     2619     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.00     0.00     2619     0.00     0.00  std::vector<double, std::allocator<double> >::size() const
  0.00      0.00     0.00     2619     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.00     0.00     2619     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.00     0.00     2619     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00     2619     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.00     0.00     2619     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.00     0.00     2619     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.00     0.00     2619     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.00     0.00     2618     0.00     0.00  std::vector<bool, std::allocator<bool> >::end() const
  0.00      0.00     0.00     2618     0.00     0.00  std::vector<bool, std::allocator<bool> >::size() const
  0.00      0.00     0.00     2618     0.00     0.00  std::vector<bool, std::allocator<bool> >::begin() const
  0.00      0.00     0.00     2618     0.00     0.00  std::_Vector_base<std::pair<int, double>, std::allocator<std::pair<int, double> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00     2618     0.00     0.00  std::_Vector_base<std::pair<int, double>, std::allocator<std::pair<int, double> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.00     0.00     2618     0.00     0.00  std::_Vector_base<std::pair<int, double>, std::allocator<std::pair<int, double> > >::~_Vector_base()
  0.00      0.00     0.00     2618     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00     2618     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.00     0.00     2618     0.00     0.00  std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int)
  0.00      0.00     0.00     2618     0.00     0.00  std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&)
  0.00      0.00     0.00     2618     0.00     0.00  std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >::~vector()
  0.00      0.00     0.00     2618     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.00     0.00     2618     0.00     0.00  std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&)
  0.00      0.00     0.00     2617     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::pair<int, double> >, std::pair<int, double> >::_S_select_on_copy(std::allocator<std::pair<int, double> > const&)
  0.00      0.00     0.00     2617     0.00     0.00  std::vector<double, std::allocator<double> >::operator[](unsigned long) const
  0.00      0.00     0.00     2617     0.00     0.00  std::vector<int, std::allocator<int> >::operator[](unsigned long) const
  0.00      0.00     0.00     2617     0.00     0.00  std::_Vector_base<std::pair<int, double>, std::allocator<std::pair<int, double> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, double> > const&)
  0.00      0.00     0.00     2617     0.00     0.00  std::_Vector_base<std::pair<int, double>, std::allocator<std::pair<int, double> > >::_M_create_storage(unsigned long)
  0.00      0.00     0.00     2617     0.00     0.00  std::_Vector_base<std::pair<int, double>, std::allocator<std::pair<int, double> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, double> > const&)
  0.00      0.00     0.00     2617     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, double> > >::select_on_container_copy_construction(std::allocator<std::pair<int, double> > const&)
  0.00      0.00     0.00     2617     0.00     0.00  std::pair<int, double>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, std::pair<int, double>*>(__gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, std::pair<int, double>*)
  0.00      0.00     0.00     2617     0.00     0.00  std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >::vector(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&)
  0.00      0.00     0.00     2617     0.00     0.00  void std::_Construct<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&>(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&)
  0.00      0.00     0.00     2617     0.00     0.00  void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00     2617     0.00     0.00  std::pair<int, double>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, std::pair<int, double>*>(__gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, std::pair<int, double>*)
  0.00      0.00     0.00     2617     0.00     0.00  std::pair<int, double>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, std::pair<int, double>*, std::pair<int, double> >(__gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double> const*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, std::pair<int, double>*, std::allocator<std::pair<int, double> >&)
  0.00      0.00     0.00     2617     0.00     0.00  std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const& std::forward<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&>(std::remove_reference<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > const&>::type&)
  0.00      0.00     0.00     2617     0.00     0.00  void std::_Destroy<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >*)
  0.00      0.00     0.00     2617     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00     2533     0.00     0.00  bool __gnu_cxx::operator!=<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > const&)
  0.00      0.00     0.00     2500     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&)
  0.00      0.00     0.00     2500     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const
  0.00      0.00     0.00     2500     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const
  0.00      0.00     0.00     2500     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const
  0.00      0.00     0.00     2500     0.00     0.00  std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.00     0.00     2500     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.00     0.00     2500     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      0.00     0.00     2500     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_do_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::integral_constant<bool, true>)
  0.00      0.00     0.00     2500     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      0.00     0.00     2500     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      0.00     0.00     2370     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&)
  0.00      0.00     0.00     2280     0.00     0.00  bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00     2193     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
  0.00      0.00     0.00     2193     0.00     0.00  std::vector<int, std::allocator<int> >::push_back(int const&)
  0.00      0.00     0.00     2004     0.00     0.00  __gnu_cxx::__normal_iterator<Update const*, std::vector<Update, std::allocator<Update> > >::base() const
  0.00      0.00     0.00     2000     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&)
  0.00      0.00     0.00     1750     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      0.00     0.00     1718     0.00     0.00  __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long)
  0.00      0.00     0.00     1718     0.00     0.00  __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*)
  0.00      0.00     0.00     1718     0.00     0.00  std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
